-32,1,271,242,114,-184,11,-83,768,34
-31,15,273,242,116,-188,-50,-162,746,38
-26,14,266,242,116,-188,-50,-138,599,38
-38,12,263,253,95,-181,97,-150,528,35
-40,10,264,253,91,-178,37,-189,610,36
-43,0,286,253,91,-178,40,-182,558,34
-54,12,279,259,89,-186,88,-103,545,36
-40,13,278,256,82,-168,-98,44,589,34
-47,12,291,256,82,-168,-227,260,629,35
-37,-7,260,268,64,-173,-99,409,693,36
-33,11,252,268,64,-173,-159,326,812,36
-35,9,287,269,53,-174,-139,319,657,36
-20,1,272,281,40,-186,-11,249,486,35
-30,-2,278,281,40,-186,1,-18,406,33
-31,3,268,278,29,-184,86,-132,355,35
-26,1,269,278,29,-184,49,-132,400,34
-37,-1,274,279,34,-190,19,-169,459,36
-40,0,276,267,24,-168,-54,-222,482,35
-45,9,270,267,24,-168,-183,-178,522,36
-40,-4,262,279,14,-178,-120,37,551,35
-41,0,278,279,14,-178,-58,-65,491,33
-40,6,281,281,6,-180,66,-237,333,34
-49,-2,270,281,9,-184,105,-162,331,35
-43,7,274,281,9,-184,-63,-45,440,34
-47,-11,275,279,-4,-184,20,-32,496,36
-51,6,266,279,-4,-184,-66,38,573,33
-51,-8,273,281,-4,-187,-77,-2,655,35
-53,3,280,277,-17,-180,-48,-39,606,35
-49,5,277,277,-17,-180,8,-140,577,35
-53,-4,274,282,-25,-180,17,-242,470,36
-64,2,278,282,-25,-180,83,-178,456,34
-57,-12,273,288,-37,-197,-76,-153,549,38
-64,-30,270,278,-36,-188,-32,-198,589,37
-69,-7,258,278,-36,-188,-70,-245,598,37
-60,-2,268,280,-49,-197,178,-30,527,36
-70,-15,256,265,-53,-190,309,-46,504,37
-62,7,261,265,-53,-190,80,200,440,35
-69,-11,269,260,-62,-188,483,38,426,36
-57,2,267,260,-62,-188,436,-97,412,36
-59,10,271,255,-66,-198,163,154,380,37
-61,8,257,249,-68,-200,197,-20,453,35
-75,10,269,249,-68,-200,61,31,547,35
-69,8,259,239,-78,-203,-2,59,682,33
-69,5,269,239,-78,-203,-84,72,767,35
-62,9,281,236,-86,-225,-114,3,743,34
-59,7,272,235,-95,-203,72,-10,681,34
-62,2,282,235,-95,-203,74,161,757,34
-64,12,264,228,-109,-204,79,58,768,34
-63,2,272,228,-109,-204,129,163,854,37
-67,11,274,208,-115,-201,-44,345,855,37
-57,9,271,207,-129,-199,-164,350,734,37
-46,6,261,207,-129,-199,-58,143,648,37
-70,-9,256,202,-143,-197,-30,297,545,37
-45,-14,271,193,-150,-197,234,217,552,39
-48,9,274,193,-150,-197,333,123,524,37
-43,-11,281,184,-162,-203,210,111,576,38
-28,-14,267,171,-161,-210,292,78,720,38
-53,10,269,171,-161,-210,389,123,631,37
-42,16,274,155,-173,-208,95,153,577,36
-38,15,278,155,-173,-208,-94,269,461,38
-36,9,262,153,-180,-198,-58,79,494,35
-44,12,282,142,-183,-206,-23,12,476,37
-32,9,269,142,-183,-206,-27,77,608,36
-51,13,275,131,-186,-206,51,1,586,34
-43,10,287,133,-194,-220,-191,131,461,39
-27,6,283,133,-194,-220,-221,163,505,37
-42,5,266,121,-194,-205,208,-202,531,38
-35,2,257,108,-190,-203,190,-100,474,38
-46,18,277,108,-190,-203,112,-9,513,36
-46,10,283,102,-198,-196,-43,15,496,37
-40,12,258,102,-198,-196,-38,125,508,36
-45,15,287,89,-193,-207,-68,133,560,35
-27,7,257,83,-196,-202,-125,124,665,36
-39,-1,277,83,-196,-202,176,-131,648,37
-41,17,270,72,-196,-199,-96,75,653,36
-51,4,279,64,-197,-206,-134,71,599,35
-51,5,267,64,-197,-206,-212,180,350,36
-39,6,273,60,-199,-207,-246,212,316,37
-37,0,265,60,-199,-207,-249,238,133,36
-36,-10,279,62,-200,-202,-27,95,-75,37
-33,-13,270,58,-197,-199,21,27,-172,37
-37,2,265,58,-197,-199,-66,-17,-288,36
-36,-5,273,70,-204,-205,-28,-109,-329,39
-34,7,274,61,-196,-187,90,-129,-425,36
-40,2,276,61,-196,-187,76,-78,-502,36
-45,8,279,76,-196,-203,31,-149,-552,37
-47,14,269,76,-196,-203,-215,38,-703,37
-37,6,273,83,-193,-197,-238,166,-764,38
-31,-1,270,107,-196,-213,89,70,-713,36
-42,11,265,107,-196,-213,165,53,-885,37
-39,11,265,111,-193,-199,-45,246,-977,39
-41,-6,241,128,-193,-197,-132,329,-947,39
-32,7,281,128,-193,-197,77,29,-922,36
-31,13,263,136,-184,-196,-173,269,-869,40
-32,-1,278,148,-181,-198,-81,46,-783,37
-34,-2,282,148,-181,-198,-194,83,-685,39
-31,8,268,172,-182,-203,-65,-35,-682,38
-34,13,277,175,-176,-201,-95,51,-625,37
-31,8,280,175,-176,-201,-202,101,-726,39
-29,7,261,184,-162,-195,-77,69,-787,35
-29,9,275,184,-162,-195,-90,74,-831,36
-30,5,277,194,-149,-193,141,-118,-806,38
-27,0,292,200,-145,-201,34,-94,-704,35
-38,22,266,200,-145,-201,-147,-68,-657,40
-37,16,274,207,-141,-197,-256,134,-707,40
-32,17,252,220,-133,-200,-149,191,-776,38
-28,12,282,220,-133,-200,-176,257,-935,39
-22,3,273,231,-125,-193,-192,315,-847,38
-27,16,263,244,-120,-184,-123,274,-841,38
-17,12,278,244,-120,-184,-149,310,-815,40
-15,0,281,249,-105,-187,-104,223,-797,38
-12,6,269,255,-95,-183,-88,104,-855,35
-13,1,274,255,-95,-183,-107,82,-819,36
-9,-8,270,258,-86,-180,-88,8,-736,33
-9,-2,253,267,-69,-180,-78,-135,-761,38
-17,-1,269,267,-69,-180,-172,-79,-731,39
-18,-6,265,279,-59,-180,-136,-46,-723,38
-23,-17,262,275,-45,-184,-47,-73,-689,39
-31,-14,268,275,-45,-184,-46,62,-627,37
-23,5,256,272,-30,-180,-35,138,-477,37
-9,6,270,272,-30,-180,-102,214,-408,37
-29,4,269,281,-25,-178,-88,321,-369,36
-27,-13,273,276,-26,-172,-53,267,-252,39
-14,8,274,276,-26,-172,108,89,-299,35
-26,5,265,279,-17,-180,178,-215,-87,36
-11,-17,265,282,-25,-178,276,-370,16,38
-25,9,314,282,-25,-178,158,-579,74,35
-28,22,285,271,-8,-190,169,-338,-133,38
-31,7,254,271,-8,-190,22,-329,-105,36
-43,23,292,276,-5,-188,-238,146,-173,37
-41,-21,250,279,2,-189,-378,-37,-254,38
-23,-5,286,279,2,-189,-938,263,-113,36
-30,-31,302,284,-2,-178,-1254,794,-111,40
-24,-43,246,310,-10,-162,-803,417,-53,39
-17,-50,287,310,-10,-162,-422,199,9,36
-16,-52,274,307,-4,-150,-89,248,-57,37
-10,-54,270,308,-12,-144,178,0,8,32
-7,-47,281,308,-12,-144,293,-28,-24,35
-21,-33,275,296,-9,-152,37,28,-69,34
-15,-47,276,296,-9,-152,-506,15,-72,36
-18,-40,278,314,-14,-163,-659,20,-103,39
-18,-54,275,303,0,-146,-77,-63,-151,37
-28,-47,265,303,0,-146,22,-54,-71,34
-20,-48,252,311,6,-145,-232,78,-10,36
-19,-60,261,311,6,-145,-399,107,2,34
-17,-63,256,311,6,-145,-480,179,28,36
-21,-67,282,317,0,-137,-604,203,31,35
-11,-83,259,317,0,-137,-414,123,6,34
-14,-74,249,319,-2,-121,-349,51,-1,36
-11,-82,264,332,-1,-127,-330,-35,-14,37
-21,-88,252,332,-1,-127,-494,24,-3,36
-17,-87,263,319,-2,-110,-619,-19,-18,37
-15,-110,245,319,-2,-110,-492,-6,-30,37
-18,-100,242,322,3,-103,-342,-128,-21,39
-21,-102,253,324,8,-77,-435,-149,-53,36
-26,-114,248,324,8,-77,-424,-259,-74,37
-30,-112,242,335,4,-86,-515,-89,-20,36
-22,-115,239,331,3,-68,-398,-94,-1,34
-27,-137,246,331,3,-68,-563,-51,20,36
-31,-143,241,331,5,-58,-420,-103,32,36
-26,-134,229,331,5,-58,-455,-66,57,36
-29,-141,231,342,-5,-52,-437,-44,41,37
-32,-143,224,335,6,-42,-491,43,80,34
-28,-150,226,335,6,-42,-479,29,78,35
-25,-155,216,335,1,-34,-507,0,-8,33
-36,-164,213,335,1,-34,-387,-136,-47,38
-30,-159,214,341,-3,-28,-390,-88,-31,38
-33,-174,213,337,2,-20,-351,-119,-40,37
-26,-167,208,337,2,-20,-288,-154,-52,38
-38,-177,202,343,8,-17,-344,-170,-39,37
-47,-169,205,338,2,-9,-331,-141,-20,36
-50,-181,210,338,2,-9,-368,-113,31,36
-40,-184,188,336,4,12,-544,23,76,32
-51,-194,206,336,4,12,-514,59,97,34
-42,-199,189,344,1,12,-549,65,68,33
-43,-203,181,339,6,26,-539,95,45,34
-35,-207,181,339,6,26,-513,114,39,34
-43,-200,178,343,0,32,-521,121,51,34
-37,-218,185,343,0,32,-412,-7,-35,35
-45,-208,166,334,1,46,-737,-72,-88,35
-41,-210,160,330,1,54,-679,-47,-88,36
-38,-223,155,330,1,54,-470,-27,-52,35
-40,-224,151,325,-1,62,-583,126,-11,36
-42,-220,145,325,-1,62,-669,217,66,35
-37,-245,135,322,5,80,-403,107,22,33
-40,-216,137,319,2,88,-421,225,57,35
