-24,-10,270,312,2,-149,-42,39,9,33
-22,-10,271,312,2,-149,-41,40,9,32
-22,-6,269,307,-7,-138,-40,40,9,33
-25,-11,269,307,-7,-138,-41,38,7,33
-23,-10,270,313,-9,-138,-41,40,7,33
-17,-5,265,313,-9,-138,-40,38,8,31
-26,-3,281,314,-16,-126,-41,40,7,33
-18,-12,259,314,-17,-131,-41,39,7,35
-21,-4,272,308,-17,-131,-42,40,8,33
-19,-5,271,310,-6,-131,-40,39,8,33
-18,-16,270,310,-6,-131,-41,38,7,33
-22,-10,274,312,-16,-128,-41,38,6,35
-23,-14,272,312,-16,-128,-42,40,8,33
-22,-2,270,307,-6,-127,-42,38,8,31
-18,-18,268,304,-6,-131,-42,39,8,34
-20,-8,278,304,-6,-131,-41,40,8,32
-22,-5,278,310,-6,-133,-42,39,8,33
-20,-8,265,310,-6,-133,-41,40,7,32
-20,0,269,318,-14,-144,-42,40,8,33
-21,-11,275,318,-14,-144,-41,40,8,34
-19,-13,273,311,-8,-130,-41,40,7,33
-24,-10,274,318,-9,-138,-40,40,8,33
-21,-8,267,318,-9,-138,-40,39,8,32
-19,-14,269,307,-5,-138,-40,39,7,34
-23,-15,276,307,-5,-138,-40,39,8,33
-15,-7,275,307,-5,-127,-40,39,8,33
-21,-4,271,307,-5,-127,-42,38,8,32
-22,-8,277,310,-8,-138,-42,40,8,32
-20,-7,270,312,-9,-139,-42,38,8,31
-21,-6,270,312,-9,-139,-40,41,7,33
-32,-7,270,307,-6,-138,-41,41,7,32
-24,-5,266,307,-6,-138,-41,39,9,33
-23,-6,273,310,-6,-139,-41,39,8,33
-20,-21,273,310,-6,-139,-40,39,7,33
-18,-12,264,310,-13,-127,-42,39,8,34
-22,-26,268,314,-18,-126,-40,40,7,33
-23,-6,274,314,-18,-126,-40,38,8,34
-20,-4,270,307,-9,-131,-41,40,8,32
-21,-5,268,307,-9,-131,-42,40,8,33
-19,-4,267,311,-12,-134,-42,39,7,33
-19,-11,276,311,-12,-134,-43,38,6,34
-23,-4,278,306,-10,-132,-41,40,7,34
-21,-12,270,309,-3,-130,-42,38,8,33
-18,-16,270,309,-3,-130,-41,39,7,33
-21,-5,275,304,-10,-123,-41,39,8,33
-20,-13,273,304,-10,-123,-41,40,8,35
-20,-14,271,305,-10,-132,-42,38,8,34
-18,-5,272,305,-10,-132,-41,39,7,34
-23,-10,277,310,-9,-126,-40,41,8,34
-25,-8,265,309,-7,-140,-39,40,7,32
-21,-3,276,309,-7,-140,-41,40,8,33
-20,-3,272,304,-8,-125,-40,40,8,31
-21,-10,277,304,-8,-125,-41,38,7,34
-19,-8,275,310,-6,-136,-40,41,10,33
-21,-10,270,310,-6,-136,-41,39,8,34
-15,-9,269,311,-4,-117,-41,40,8,32
-25,-15,277,311,-4,-133,-41,40,6,34
-21,-1,272,311,-4,-133,-41,38,7,33
-22,-7,278,310,-8,-135,-41,39,8,31
-22,-10,277,310,-8,-135,-41,40,7,33
-24,-7,276,308,-4,-138,-42,40,7,32
-21,-6,269,308,-4,-138,-40,39,7,33
-21,-14,277,307,-11,-128,-41,40,7,34
-13,-16,263,304,-7,-124,-41,40,8,34
-18,-9,271,304,-7,-124,-41,41,8,32
-18,-7,270,305,-4,-139,-41,38,7,33
-21,-6,265,305,-4,-139,-42,39,9,32
-21,-11,269,310,-6,-129,-42,40,8,33
-20,-11,277,310,-6,-129,-40,40,7,34
-19,-8,269,308,-5,-122,-41,40,7,32
-19,-2,268,309,-6,-135,-39,39,8,33
-18,-4,266,309,-6,-135,-42,38,7,32
-22,-10,271,310,-5,-136,-42,39,8,34
-16,-12,268,310,-5,-136,-42,40,7,32
-21,-10,274,309,-8,-132,-40,38,7,33
-20,-12,273,309,-8,-132,-41,39,7,34
-23,-4,276,301,-3,-129,-42,40,9,32
-18,-22,285,306,-2,-140,-41,38,9,34
-17,-5,272,306,-2,-140,-42,40,8,32
-17,-5,266,304,-12,-130,-40,39,9,34
-18,-9,269,304,-12,-130,-41,39,7,33
-23,-14,283,309,-6,-136,-41,40,8,33
-23,-9,277,309,-6,-136,-41,40,8,31
-24,-10,270,309,-13,-131,-41,39,8,35
-22,-13,271,311,-6,-131,-42,39,7,34
-18,-8,267,311,-6,-131,-42,37,9,32
-17,-1,261,306,-7,-132,-40,40,8,33
-27,-4,276,306,-7,-132,-42,40,7,32
-23,-19,274,313,-6,-136,-42,40,8,33
-20,-16,270,313,-6,-136,-40,40,7,32
-23,-3,273,309,-7,-135,-42,39,8,33
-21,-10,270,308,-9,-134,-42,39,7,33
-21,-19,272,308,-9,-134,-41,38,7,33
-21,-10,270,319,-8,-137,-41,39,8,34
-22,-14,270,319,-8,-137,-41,40,8,33
-20,-13,268,304,-8,-132,-43,39,9,34
-21,-7,273,304,-13,-129,-42,39,9,32
-19,-11,276,304,-13,-129,-41,39,9,34
-29,-22,281,306,-4,-135,-41,40,8,33
-20,-7,275,306,-4,-135,-41,40,9,33
-20,-9,265,315,-8,-134,-41,39,8,32
-17,-12,268,315,-8,-134,-40,40,8,33
-20,-6,274,307,-5,-130,-41,39,8,33
-16,-19,292,307,-12,-139,-40,40,8,34
-14,-11,271,307,-12,-139,-41,40,7,35
-15,-16,271,313,-8,-140,-40,38,7,32
-25,-2,271,313,-8,-140,-40,39,8,33
-24,-11,278,311,-11,-134,-42,38,7,34
-20,-6,272,311,-11,-134,-42,39,9,33
-21,-15,271,312,-6,-135,-40,38,8,34
-31,-6,278,310,-6,-136,-41,40,8,32
-22,-7,271,310,-6,-136,-40,39,8,33
-20,-18,274,308,-11,-134,-41,39,8,33
-23,-14,274,308,-11,-134,-42,38,8,34
-19,-4,265,310,-6,-135,-40,39,8,32
-20,-12,273,310,-6,-135,-40,38,7,34
-23,-14,274,308,-4,-142,-42,40,7,33
-17,-10,270,314,-6,-133,-41,39,7,33
-20,-8,267,314,-6,-133,-41,40,9,33
-21,-6,267,307,-7,-130,-41,39,7,32
-21,-12,272,307,-7,-130,-41,38,9,33
-19,-18,277,309,-6,-138,-41,39,6,32
-20,-11,273,309,-6,-138,-41,39,8,34
-22,-22,274,301,-1,-129,-41,39,8,33
-36,-7,281,311,-9,-135,-42,39,8,33
-22,-18,279,311,-9,-135,-42,41,8,34
-23,-6,276,313,-9,-134,-41,40,7,32
-27,-2,279,313,-9,-134,-40,40,9,33
-22,-14,273,311,-5,-133,-43,39,8,32
-25,-11,274,311,-5,-133,-42,40,8,33
-23,-5,267,303,-4,-144,-40,40,7,32
-15,-14,264,307,-6,-130,-40,39,8,34
-21,-8,265,307,-6,-130,-39,39,8,32
-20,-5,274,307,-4,-127,-42,41,8,33
-20,-3,276,307,-4,-127,-40,40,7,32
-17,-2,275,311,-8,-131,-41,37,8,31
-17,-14,278,311,-8,-131,-40,39,8,33
-21,-6,276,301,-6,-119,-41,39,8,32
-24,-4,275,308,-3,-140,-42,41,8,33
-24,-14,270,308,-3,-140,-41,38,8,33
-19,-13,270,306,-9,-134,-42,38,7,34
-17,-10,268,306,-9,-134,-41,40,8,33
-24,-8,269,309,-6,-136,-41,39,7,33
-21,-1,276,309,-6,-136,-41,40,8,31
-23,-6,270,307,-4,-131,-40,39,7,32
-13,-3,264,307,-7,-131,-41,38,7,33
-26,-8,274,307,-7,-131,-40,39,6,32
-24,-11,284,312,-6,-130,-41,40,8,34
-19,-10,273,312,-6,-130,-41,39,8,33
-23,-7,274,309,-2,-137,-40,40,8,33
-20,-13,273,309,-2,-137,-41,40,9,32
-19,-4,271,311,-6,-139,-41,38,8,33
-19,-7,273,301,-5,-121,-41,41,9,32
-22,-15,271,301,-5,-121,-42,39,9,34
-19,-12,265,307,-7,-139,-41,39,7,34
-22,-14,268,307,-7,-139,-42,39,8,33
-24,-7,273,309,-6,-132,-41,39,8,33
-25,-14,274,309,-6,-132,-41,39,8,32
-22,-6,270,303,-8,-133,-41,41,7,32
-24,0,277,308,-9,-134,-41,41,9,31
-18,-11,272,308,-9,-134,-41,39,8,34
-23,-16,274,308,-8,-132,-41,39,9,33
-17,-6,271,308,-8,-132,-41,39,8,33
-24,-8,276,310,-4,-136,-40,40,7,33
-21,-7,275,310,-4,-136,-41,39,8,31
-20,-9,267,311,-8,-136,-40,38,7,32
-19,-9,271,311,-8,-136,-41,40,9,32
-17,-6,266,300,-7,-118,-41,38,8,33
-20,-4,264,311,-6,-133,-41,40,8,32
-20,-2,266,311,-6,-133,-41,40,7,33
-25,-6,272,312,-4,-138,-41,39,9,32
-25,-10,278,312,-4,-138,-41,40,7,33
-24,-8,272,310,-8,-137,-42,40,7,31
-23,-9,278,310,-8,-137,-42,39,7,32
-20,-4,274,303,-9,-127,-41,39,8,33
-17,-18,261,299,-5,-119,-40,38,9,33
-20,-4,267,299,-5,-119,-41,39,8,33
-19,-5,272,303,-5,-131,-40,39,8,32
-22,-7,280,303,-5,-131,-40,40,8,32
-22,-6,275,311,-5,-140,-41,39,7,31
-24,-19,274,311,-5,-140,-40,40,8,34
-23,-5,269,309,-5,-138,-41,39,7,32
-21,-1,279,307,-7,-129,-41,39,9,33
-24,-4,280,307,-7,-129,-42,39,7,33
-18,-11,281,307,-6,-129,-42,39,9,33
-17,-12,264,307,-6,-129,-42,39,8,34
-21,-7,279,313,-11,-131,-40,42,7,32
-21,-6,275,313,-11,-131,-41,40,8,34
-19,-2,271,310,-6,-138,-41,40,7,32
-21,-3,271,303,-5,-130,-41,40,9,33
-21,-9,262,303,-5,-130,-41,41,7,32
-24,-4,266,313,-7,-140,-41,40,8,33
-24,-11,267,313,-7,-140,-41,39,8,34
-21,-9,275,311,-7,-130,-41,38,7,31
-20,-8,275,311,-7,-130,-41,40,9,33
-18,-4,268,309,-7,-136,-41,41,6,32
-22,-16,267,309,-7,-136,-41,40,6,34
-24,-2,270,320,-4,-134,-41,41,9,32
-23,-13,274,307,-5,-128,-43,38,9,34
-22,-13,279,307,-5,-128,-40,40,8,33
-22,-18,270,320,-11,-137,-40,39,9,34
-22,-3,275,320,-11,-137,-42,40,7,33
-18,-7,266,311,-3,-139,-40,39,7,32
-23,-9,272,305,1,-129,-40,39,7,32
-22,-14,272,305,1,-129,-40,38,8,32
-11,5,277,307,-8,-131,-40,39,8,32
-23,-7,271,307,-8,-131,-41,39,8,32
-23,-6,280,311,-9,-137,-41,40,8,32
-19,-4,268,311,-9,-137,-40,39,9,31
-22,-10,274,308,-10,-137,-41,39,7,35
-17,-11,267,308,-10,-137,-40,38,7,34
-24,-9,278,307,-3,-122,-41,39,7,32
-22,-10,272,312,-9,-134,-41,39,8,34
-18,-6,278,312,-9,-134,-40,38,7,32
-20,-17,273,313,-6,-130,-40,40,8,34
-20,-13,271,313,-6,-130,-41,38,8,32
-24,-7,272,311,-7,-132,-41,40,8,32
-19,-8,271,311,-7,-132,-41,39,8,32
-21,-11,274,305,-2,-140,-40,38,8,34
-23,-15,274,310,-10,-133,-40,39,8,34
-14,-12,264,310,-10,-133,-41,39,7,34
-21,-8,277,321,-15,-147,-42,38,8,34
-21,-10,274,321,-15,-147,-41,40,8,34
-20,-5,268,311,-5,-140,-41,40,8,32
-20,-12,271,311,-7,-141,-41,39,7,32
-23,-6,274,311,-7,-141,-41,40,8,33
-33,-8,289,315,-11,-135,-40,40,10,34
-21,-6,282,315,-11,-135,-41,40,7,33
-21,-5,275,307,-4,-136,-42,40,7,33
-20,-7,272,307,-4,-136,-41,40,8,32
-25,-2,273,311,-8,-137,-41,39,7,33
-20,-9,275,310,-10,-136,-40,39,9,32
-27,-3,268,310,-10,-136,-41,39,7,34
-23,-12,273,311,-8,-135,-41,38,7,33
-19,-10,273,311,-8,-135,-42,39,8,34
-26,-6,277,310,-3,-139,-41,39,7,32
-20,-6,267,310,-3,-139,-41,40,6,32
-24,-5,272,311,-10,-132,-41,39,9,34
-24,-8,273,311,-7,-131,-41,39,7,31
-26,-3,270,311,-7,-131,-41,39,9,32
-18,-10,269,307,-9,-138,-41,39,8,33
-19,-7,274,307,-9,-138,-42,40,8,33
-19,-6,275,307,-6,-130,-41,39,7,32
-22,-6,274,307,-6,-130,-40,38,9,33
-23,-4,272,305,-8,-137,-42,40,8,32
-18,-4,270,305,-8,-137,-41,40,7,32
-19,-13,269,317,-10,-117,-40,40,8,34
-22,-26,273,303,-9,-129,-42,40,8,33
-22,-12,270,303,-9,-129,-41,39,8,34
-19,-15,276,307,-4,-131,-40,39,10,34
-24,-18,275,307,-4,-131,-41,38,6,34
-18,-12,265,310,-4,-132,-41,39,8,33
-22,-17,271,311,-8,-135,-41,39,7,34
-21,-4,267,311,-8,-135,-41,38,8,32
-17,-7,266,309,-7,-138,-41,40,9,31
-23,-6,274,309,-7,-138,-42,39,7,33
-19,-7,279,307,-6,-141,-41,40,7,32
-20,-6,276,307,-6,-141,-41,39,7,33
-20,-8,278,311,-7,-136,-41,39,8,32
-22,-6,271,311,-4,-130,-41,40,7,33
-21,-12,268,320,-4,-130,-40,38,8,33
-23,-7,268,311,-8,-136,-41,40,8,32
-17,-10,273,311,-8,-136,-39,39,8,33
-26,-10,273,313,-11,-136,-40,39,7,35
-17,-9,269,313,-11,-136,-41,40,7,34
-25,-5,271,307,-4,-130,-42,39,7,32
-25,-6,271,312,-10,-140,-42,39,9,34
-24,-6,267,312,-10,-140,-41,39,7,33
-22,-31,271,305,-4,-140,-43,40,9,34
-15,-12,269,305,-4,-140,-41,40,7,32
-24,-11,274,303,-3,-128,-41,39,7,34
-23,-7,276,303,-3,-128,-41,38,7,32
-23,-10,281,311,-6,-136,-41,39,8,33
-11,4,271,312,-6,-138,-39,40,9,32
-17,-6,269,312,-6,-138,-42,39,8,32
-20,-16,278,307,-8,-130,-40,41,8,34
-23,-15,276,307,-8,-130,-42,40,7,32
-22,-5,272,305,-7,-120,-40,39,6,32
-20,-6,261,305,-7,-120,-39,41,9,32
-21,-17,270,309,-6,-131,-41,40,8,34
-23,-15,273,311,-9,-127,-42,41,9,33
-18,-12,272,311,-9,-127,-42,40,8,33
-22,-10,280,311,-7,-132,-42,39,8,34
-22,-4,274,311,-7,-132,-40,40,9,31
-24,-7,264,311,-5,-138,-42,40,8,32
-21,-5,274,311,-5,-138,-40,38,8,32
-19,-8,273,307,-4,-140,-41,40,7,33
-20,-3,278,307,-4,-140,-42,39,6,32
-27,-4,270,307,-10,-122,-42,38,7,34
-26,-25,283,311,-8,-133,-41,41,9,33
-21,-4,279,311,-8,-133,-41,40,8,33
-22,-7,270,311,-8,-132,-40,39,7,32
-16,-4,268,311,-8,-132,-42,39,8,32
-19,-5,272,304,-9,-132,-42,40,9,33
-26,-3,275,304,-9,-132,-41,40,7,32
-23,-7,270,303,-2,-120,-41,38,8,33
-19,-13,260,307,-5,-130,-42,38,7,33
-20,-14,276,307,-5,-130,-40,39,9,34
-18,-3,275,310,-9,-137,-40,39,9,31
-20,-9,272,310,-9,-137,-41,39,9,33
-21,-14,277,311,-5,-137,-41,38,6,33
-21,-8,265,311,-5,-137,-40,39,8,32
-21,-8,266,311,-5,-130,-42,40,8,33
-23,-8,276,309,-4,-141,-40,38,7,32
-23,-8,275,309,-4,-141,-41,41,8,33
-21,-5,282,313,-7,-133,-42,40,8,31
-18,-6,272,313,-7,-133,-42,41,7,33
-22,-11,277,311,-6,-139,-41,40,8,33
-21,-11,275,311,-6,-139,-42,40,7,34
-22,-9,265,305,-6,-130,-41,40,7,32
-20,-3,271,306,-5,-137,-42,39,8,32
-21,-12,274,306,-5,-137,-41,39,8,34
-19,-5,269,310,-7,-138,-41,41,7,31
-23,-9,278,310,-7,-138,-40,38,8,32
-17,-6,272,311,-5,-131,-40,41,8,32
-27,-6,271,311,-5,-131,-42,39,8,33
-23,-11,282,322,-11,-142,-40,39,8,34
-20,-2,267,322,-11,-142,-41,39,9,34
-20,-15,271,316,-13,-150,-40,40,7,34
-19,-14,272,311,-7,-137,-41,40,8,33
-22,-14,272,311,-7,-137,-41,41,8,33
-17,-9,264,308,-5,-139,-41,38,7,31
-21,-13,270,308,-5,-139,-41,40,9,34
-20,-15,267,310,-16,-129,-41,38,8,34
-18,-11,290,309,-7,-130,-41,39,9,34
-20,-7,282,309,-7,-130,-39,40,8,32
-19,-11,273,310,-8,-138,-41,39,8,34
-20,-13,276,310,-8,-138,-41,41,8,34
-19,-7,274,319,-11,-133,-41,41,7,32
-22,-5,271,319,-11,-133,-41,38,7,33
-21,-16,277,314,-3,-134,-40,39,6,33
-21,-8,270,311,-6,-142,-40,39,7,33
-15,-12,271,311,-6,-142,-40,38,9,33
-19,-17,271,311,-3,-138,-41,39,8,34
-20,-9,272,311,-3,-138,-41,40,7,32
-21,-6,271,314,-12,-135,-41,40,7,34
-17,-5,264,314,-12,-135,-41,39,7,33
-23,-3,272,303,-9,-127,-41,39,9,31
-18,-22,272,310,-4,-139,-41,40,8,34
-20,-7,270,310,-4,-139,-41,39,9,32
-24,-11,276,307,-10,-132,-41,39,8,35
-20,-8,276,307,-10,-132,-41,38,8,33
-20,-6,268,311,-6,-136,-42,38,8,33
-22,-11,277,311,-6,-136,-41,39,6,32
-18,-13,282,307,-8,-130,-41,38,8,32
-16,-11,277,305,-6,-130,-40,40,8,34
-21,-5,271,305,-6,-130,-40,38,9,32
-16,-17,275,306,-8,-134,-40,41,7,34
-22,-6,275,306,-8,-134,-41,39,7,32
-22,-6,281,316,-13,-148,-42,40,7,34
-26,-1,269,316,-13,-148,-42,41,9,33
-22,-4,277,311,-10,-136,-41,39,8,33
-26,-1,272,311,-6,-141,-41,40,7,31
-20,-4,278,311,-6,-141,-42,40,7,32
-21,-7,270,315,-7,-131,-41,39,8,33
-22,-9,272,315,-7,-131,-41,39,6,32
-21,-6,270,318,-10,-134,-41,39,10,35
-19,-13,275,318,-10,-134,-42,39,9,34
-19,1,269,301,-8,-119,-41,39,7,32
-20,-14,273,311,-7,-136,-41,39,6,32
-17,-20,262,311,-7,-136,-42,40,8,34
-19,-15,283,312,-4,-136,-41,39,7,33
-21,-8,271,312,-4,-136,-41,38,8,32
-20,-6,280,310,-8,-131,-40,39,6,33
-22,-8,275,310,-8,-131,-41,40,7,32
-20,-6,274,311,-8,-136,-40,39,8,33
-21,-1,269,309,-3,-134,-40,38,9,31
-19,-19,278,309,-3,-134,-40,39,8,34
-24,-13,264,304,-10,-121,-41,40,8,34
-23,-10,267,304,-10,-121,-41,39,7,35
-20,-4,270,309,-10,-133,-41,39,7,33
-20,-12,278,309,-10,-133,-40,39,8,34
-19,-8,271,304,-6,-123,-41,39,8,33
-16,-29,253,311,-7,-131,-41,38,9,33
-23,-13,277,311,-7,-131,-41,39,7,33
-22,-13,268,311,-8,-137,-41,40,6,32
-23,-13,270,311,-8,-137,-42,39,8,34
-24,-14,277,316,-10,-130,-41,41,7,34
-19,-19,271,306,-7,-129,-40,39,8,33
-19,-2,267,306,-7,-129,-41,39,9,33
-22,-12,280,307,-6,-138,-42,40,8,33
-21,-10,267,307,-6,-138,-42,39,6,34
-24,-6,270,311,-6,-132,-41,40,8,31
-23,-10,277,311,-6,-132,-41,39,8,33
-21,-7,277,303,-4,-126,-41,40,7,32
-20,-10,278,309,-10,-130,-42,39,8,35
-18,-9,271,309,-10,-130,-41,38,8,33
-24,-5,275,309,-11,-133,-41,39,8,33
-26,-7,273,309,-11,-133,-41,39,8,34
-19,-9,266,307,-3,-129,-40,38,9,32
-18,-1,263,307,-3,-129,-41,39,9,32
-19,-15,272,307,-5,-132,-40,40,7,32
-25,-5,272,305,-7,-130,-41,39,7,33
-19,-8,273,305,-7,-130,-41,39,9,32
-20,-15,270,311,-8,-131,-41,39,8,34
-17,-13,271,311,-8,-131,-41,39,6,33
-19,-8,277,310,-7,-132,-41,39,7,32
-20,-9,274,310,-7,-132,-41,39,8,32
-25,-16,274,304,-11,-124,-42,39,7,33
-22,-12,267,307,-8,-132,-41,39,8,34
-19,-6,268,307,-8,-132,-41,39,7,32
-23,-5,275,299,-7,-117,-42,39,8,33
-22,-4,272,299,-7,-117,-41,40,9,32
-15,-6,277,308,-9,-126,-41,38,7,33
-19,-12,265,308,-9,-126,-40,39,8,33
-22,-3,270,303,-4,-130,-40,41,8,31
-20,-14,268,300,-7,-122,-41,39,7,33
-22,-9,276,300,-7,-122,-42,40,6,32
